city,neighbourhood,description,link,House No.,Area,Price_per_month,Number_of_rooms,Floor,No_of_floors,Build_year,Building_type,Heating_system,Equipment,energy_class,Nearest_kindergarten,Nearest_educational_institution,Nearest_shop,Public_transport_stop,Description,Additional premises,Additional Equipment,Security,Flat No.,Building Energy Efficiency Class,USEFUL
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, M. K. Čiurlionio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-nuomojamas-2018m-irengtas-vieno-kambario-4-1105317/,,38 ,500 ,1,6,9,2018,Brick,Central thermostat,Fully equipped,,60.0,390.0,850.0,590.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, S. Skapo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-skapo-g-s-skapo-g-aukstas-3-529-kvm-kvm-kvm-4-1105285/,,52.9 ,990 ,2,3,3,"1950 construction, 2021 renovation",Brick,Gas,Fully equipped,,590.0,150.0,150.0,190.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vingrių g., 5 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vingriu-g-vos-izengus-pro-duris-jusu-zvilgsni-4-1105261/,,204 ,5 500 ,5,6,6,2001,Brick,Other,Fully equipped,,280.0,170.0,100.0,130.0,High ceiling Two-floor flat Cable television Kitchen merged with room,Terrace Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Bath Recuperation,Steel doors Alarm system Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Gedimino pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-nuomojamas-sviesus-ir-stilingas-2-kambariu-4-1105249/,13,57.22 ,1 099 ,2,2,4,1952,Brick,Central,Fully equipped,1 Class Good (1-3),250.0,370.0,50.0,30.0,High ceiling New sewage system New electrical installation Private yard Internet Cable television Kitchen merged with room Place of residence can be declared,Storeroom Cellar Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Bath Recuperation,Steel doors Alarm system Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Gedimino pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-prestizineje-vietoje-vilniaus-senamiestyje-4-1103509/,13,57.22 ,1 100 ,2,2,4,1952,Brick,Central,Fully equipped,1 Class Good (1-3),250.0,370.0,50.0,30.0,High ceiling New sewage system New electrical installation Private yard Internet Cable television Kitchen merged with room Place of residence can be declared,Storeroom Cellar Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Bath Recuperation,Steel doors Alarm system Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pranciškonų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pranciskonu-g-nuomojamas-jaukus-butas-su-graziais-vaizdais-4-1105011/,,26.39 ,600 ,2,4,4,1940,Brick,"Central thermostat, central, other, gas",Fully equipped,,50.0,260.0,170.0,220.0,Private yard Internet New sewage system New electrical installation Kitchen merged with room,Parking space,Furniture Conditioner Washing machine Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, M. K. Čiurlionio g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-nuomojamas-butasnamo-dalis-megstantiems-4-1104975/,,200 ,2 300 ,4,2,3,2008,Brick,Gas,Fully equipped,,120.0,50.0,430.0,150.0,Internet High ceiling Two-floor flat Separate bathroom and WC Cable television,Terrace Cellar Closet,Furniture Conditioner Bath,Alarm system,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Deltuvos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-deltuvos-g-nuomojamas-jaukus-ir-sviesus-2-kambariu-butas-4-1104913/,,41 ,650 ,2,5,9,2020,Brick,"Gas, other, central thermostat, central",Fully equipped,,420.0,360.0,330.0,230.0,,Balcony,Shower,Steel doors Video surveillance,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Deltuvos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-deltuvos-g-butas-zveryno-panoramose-su-stovejimo-vieta-4-1103535/,,40.46 ,670 ,2,5,9,2020,Monolithic,Central,Fully equipped,,420.0,360.0,330.0,230.0,Private yard Kitchen merged with room,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Shower Recuperation,Code door lock,,,
Vilnius,Šeškinė,"Vilnius, Šeškinė, Deltuvos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-deltuvos-g-butas-zveryno-panoramose-su-stovejimo-vieta-4-1102395/,31,40.46 ,670 ,2,5,9,2020,Brick,Central thermostat,Fully equipped,,420.0,360.0,330.0,230.0,Private yard Kitchen merged with room,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower Recuperation,,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Virbeliškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-virbeliskiu-g-isnuomojamas-2-k-butas-virbeliskiu-g-3-4-1104893/,3,45 ,470 ,2,5,7,2012,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),140.0,370.0,110.0,120.0,Kitchen merged with room,Terrace Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock,,,
Vilnius,Užupis,"Vilnius, Užupis, Polocko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-isnuomojamas-klasikinio-stiliaus-prabangus-2-4-1104825/,40,55 ,900 ,2,3,3,2019,Brick,Central thermostat,Fully equipped,,280.0,290.0,270.0,210.0,High ceiling Flat in an attic New sewage system Private yard Kitchen merged with room Place of residence can be declared,Balcony Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath Recuperation,Steel doors,,A++,
Vilnius,Užupis,"Vilnius, Užupis, Užupio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-uzupio-g-jaukiai-irengtas-sviesus-2-ju-kambariu-butas-4-1104687/,,40.52 ,550 ,2,1,3,1940,Brick,"Central thermostat, central",Fully equipped,,20.0,320.0,280.0,170.0,,Terrace,Floor heating system,Alarm system Video surveillance,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, S. Konarskio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-nuomojamas-kokybiskai-irengtas-dvieju-4-1104649/,,64 ,600 ,2,4,6,2008,Brick,"Central thermostat, central",Fully equipped,,230.0,110.0,430.0,170.0,Two-floor flat Kitchen merged with room,Balcony Parking space,Furniture Conditioner Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors Guard Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Savičiaus g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-saviciaus-g-isnuomojamas-ka-tik-naujai-bei-prabangiai-4-1104627/,,88 ,1 250 ,3,2,3,1940,Brick,Central,Fully equipped,1 Class Good (1-3),500.0,100.0,150.0,180.0,Private yard Internet New sewage system New electrical installation Kitchen merged with room Cable television,Balcony,Furniture Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower,Steel doors,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Didžioji g., 7 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-didzioji-g-prasome-susisiekiti-del-saugios-apziuros-4-1104625/,,217 ,3 800 ,7,2,3,1940,Brick,"Central thermostat, central",Fully equipped,,450.0,170.0,170.0,200.0,New sewage system New electrical installation Kitchen merged with room,,Furniture Conditioner Washing machine Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath,Steel doors Alarm system Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Didžioji g., 5 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-didzioji-g-isnuomojamas-isskirtinis-5-kambariu-217-kv-m-4-1053961/,,217 ,3 800 ,5,3,3,2003,Brick,Central thermostat,Fully equipped,,440.0,170.0,170.0,200.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pilies g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-laisvas-nuo-rugsejo-12-d-butas-alsuojantis-4-1104623/,,57 ,680 ,2,2,3,1940,Brick,Central,Fully equipped,,630.0,170.0,10.0,190.0,Internet Kitchen merged with room,Balcony Terrace,Furniture Washing machine Refrigerator Kitchen furniture Stove Bath,Alarm system Code door lock,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Perkūnkiemio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-perkunkiemio-g-nuo-spalio-1-d-isnuomojamas-2-kambariu-ir-4-4-1104617/,,48 ,450 ,2,6,12,2013,Monolithic,"Central thermostat, central",Fully equipped,,130.0,790.0,180.0,70.0,Internet New sewage system New electrical installation Kitchen merged with room,Balcony Parking space Storeroom,Furniture Washing machine Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, Švyturio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-svyturio-g-nuomojamas-puikiai-irengtas-su-dviem-4-1104531/,,60 ,600 ,3,2,5,1971,Block house,Central,Fully equipped,,390.0,500.0,240.0,240.0,,,,,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Pašilaičių g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pasilaiciu-g-isnuomuojamas-vienas-kambarys-triju-kambariu-4-1104517/,,20 ,170 ,1,4,9,1988,Block house,Central,Fully equipped,,170.0,130.0,310.0,40.0,Separate bathroom and WC Internet Cable television,,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Bernardinų g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-bernardinu-g-isnuomojamas-naujai-ir-stilingai-irengtas-4-1104485/,,101 ,1 200 ,4,2,3,1940,Brick,"Gas, other",Fully equipped,,540.0,190.0,140.0,110.0,Private yard Internet High ceiling,Parking space Storeroom,Fireplace Furniture Washing machine Refrigerator Kitchen furniture Stove Shower Bath,Steel doors,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šaltinių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-saltiniu-g-nuomojamas-itin-sviesus-ir-jaukus-naujas-4-1104481/,,49 ,850 ,2,3,5,2020,Brick,Central thermostat,Fully equipped,,210.0,230.0,200.0,290.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vokiečių g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-isnuomojamas-erdvus-ir-sviesus-4-kambariu-4-1104433/,,107 ,2 000 ,4,3,3,1940,Brick,Central,Fully equipped,,240.0,230.0,170.0,80.0,Private yard High ceiling,,Washing machine Refrigerator Stove Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Subačiaus g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-prabangus-klasikinio-stiliaus-butas-su-4-1104385/,,98 ,1 600 ,3,2,3,2006,Brick,"Gas, other, central thermostat, central",Fully equipped,,340.0,110.0,360.0,180.0,Kitchen merged with room,Parking space,Fireplace Furniture Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Didžioji g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-didzioji-g-prestiziniai-ka-tik-irengti-apartamentai-4-1104381/,,32.9 ,600 ,1,3,4,1940,Brick,"Central thermostat, central",Fully equipped,,520.0,200.0,270.0,250.0,Kitchen merged with room,,,Steel doors Alarm system,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-1-kambario-butas-zirmunuose-prie-pat-upes-po-4-1040561/,117,33 ,350 ,1,2,9,1972,Block house,Central,Fully equipped,1 Class Good (1-3),190.0,410.0,130.0,210.0,New sewage system New electrical installation Internet Cable television,Balcony Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Mindaugo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-mindaugo-g-tik-ilgalaikiams-nuomininkams-naujos-4-1104353/,,44 ,750 ,2,5,7,2021,Monolithic,Geothermal,Fully equipped,,290.0,270.0,120.0,220.0,Private yard Internet Cable television,Balcony Terrace,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath Recuperation,Steel doors Code door lock,,A+,
Vilnius,Užupis,"Vilnius, Užupis, Užupio g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-uzupio-g-naujai-pastatytame-uzupio-mekas-projekte-4-1104271/,24,146 ,3 550 ,4,2,4,2021,Brick,Geothermal,Fully equipped,,40.0,340.0,240.0,210.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Didžioji g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-didzioji-g-for-rent-property-features-area-100-4-1104263/,,100 ,1 800 ,3,3,3,1940,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),500.0,150.0,230.0,230.0,,Parking space,,,,,
Vilnius,Karoliniškės,"Vilnius, Karoliniškės, Algimanto Petro Kavoliuko g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-isnuomojamas-3-kambariu-butas-du-izoliuoti-4-1104079/,16,65 ,480 ,3,3,5,1974,Block house,Central,Fully equipped,,120.0,380.0,260.0,330.0,Separate bathroom and WC,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Odminių g., 5 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-odminiu-g-nuomojami-109-kvm-apartamentai-odminiu-4-1104063/,,109 ,2 500 ,5,4,5,1940,Brick,Central,Fully equipped,,270.0,40.0,190.0,260.0,High ceiling,Storeroom Balcony Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Fireplace Dish washer Bath,Steel doors Code door lock,,,
Vilnius,Justiniškės,"Vilnius, Justiniškės, Talino g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-talino-g-1-kambario-butas-naujos-statybos-name-talino-4-1103949/,,38 ,380 ,1,2,4,2015,Brick,Central thermostat,Fully equipped,,110.0,90.0,300.0,350.0,,,,,,,
Vilnius,Rasos,"Vilnius, Rasos, K. Vanagėlio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-rasose-k-vanagelio-g-snuomojamas-suremontuotas-2-ju-kambariu-butas-4-1103929/,,43 ,450 ,2,2,2,1961,Brick,Central,Fully equipped,1 Class Good (1-3),120.0,110.0,130.0,120.0,New sewage system New electrical installation Internet Cable television,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,,B,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Šeimyniškių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-isnuomojamas-3-kambariu-75-m-butas-4-1103913/,,75 ,730 ,3,9,9,1980,Brick,Central,Fully equipped,,270.0,330.0,270.0,30.0,,,,,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Šeimyniškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-isikelti-galima-jau-dabar-nuomojamas-15-4-1103861/,19A,36.57 ,700 ,1,9,9,2020,Brick,Central thermostat,Fully equipped,,320.0,450.0,120.0,180.0,New electrical installation Private yard Kitchen merged with room,Balcony,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,,A,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Dainavos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-dainavos-g-stilingas-dvieju-kambariu-butas-prestizineje-4-1103833/,,48 ,750 ,2,2,5,2019,Brick,"Central thermostat, central",Fully equipped,,520.0,230.0,40.0,80.0,Internet New sewage system Kitchen merged with room Cable television,Balcony Parking space,Furniture Conditioner Washing machine Refrigerator Kitchen furniture Stove Shower,Steel doors Alarm system Video surveillance Code door lock,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, M. K. Oginskio g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-m-k-oginskio-g-isnuomojamas-puikiai-irengtas-4-kambariu-4-1093737/,,106 ,1 150 ,4,2,3,2004,Brick,Central thermostat,Fully equipped,,160.0,540.0,560.0,490.0,Internet High ceiling Cable television,Balcony Parking space Terrace Closet,Fireplace Furniture Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors Alarm system Code door lock,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Rinktinės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-isnuomuojamas-vienas-kambarys-18kvm-4-1103757/,42,18 ,170 ,1,4,5,1984,Brick,Central,Fully equipped,1 Class Good (1-3),170.0,190.0,210.0,190.0,New sewage system New electrical installation Internet Cable television,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,,,
Vilnius,Salininkai,"Vilnius, Salininkai, Vaikų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-salininkuose-vaiku-g-ramioje-vietoje-gamtos-apsuptyje-4-1065599/,,50 ,370 ,2,3,5,1980,Brick,Central,Fully equipped,1 Class Good (1-3),420.0,100.0,400.0,550.0,Separate bathroom and WC Internet Cable television Place of residence can be declared,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, V. Grybo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-isnuomojamas-3k-butas-vgrybo-g-antakalnyje-4-1103405/,43,82.54 ,1 000 ,3,4,4,2000,Brick,Central thermostat,Fully equipped,,280.0,530.0,390.0,260.0,Separate bathroom and WC Private yard,Storeroom Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Fireplace Dish washer Bath,Steel doors Alarm system Code door lock Video surveillance,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Odminių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-odminiu-g-isnuomojamas-butas-su-nepakartojamu-vaizdu-i-4-1103189/,,35 ,650 ,2,3,3,1940,Brick,Central,Fully equipped,,430.0,130.0,220.0,180.0,,,Furniture Kitchen furniture Shower,,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Minties g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-minties-g-galima-isikelti-jau-dabar-jeigu-butas-tiks-4-1103177/,,48 ,450 ,2,2,5,1966,Brick,Central,Fully equipped,1 Class Good (1-3),120.0,120.0,540.0,180.0,,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, J. Basanavičiaus g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-isnuomojamas-1-kambario-40-kvm-butas-4-1103147/,,40 ,480 ,1,1,5,1940,Brick,Central,Other,,290.0,250.0,240.0,30.0,,,,,,,
Vilnius,Jeruzalė,"Vilnius, Jeruzalė, Rugių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-rugiu-g-jeruzaleje-mazaauksciu-namu-kvartale-4-1102889/,21,49.45 ,480 ,2,2,5,2002,Brick,Central,Fully equipped,1 Class Good (1-3),400.0,500.0,480.0,230.0,Separate bathroom and WC Private yard Kitchen merged with room,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock,,,
Vilnius,Baltupiai,"Vilnius, Baltupiai, Baltupio g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-baltupio-g-isnuomuojamas-vienas-kambarys-dvieju-4-1102813/,,16 ,160 ,1,7,9,1988,Block house,Central,Fully equipped,,120.0,560.0,210.0,50.0,Separate bathroom and WC New sewage system New electrical installation Internet Cable television,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Trakų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-traku-g-isnuomojamas-tvarkingas-jaukus-2-k-butas-4-1102693/,,50.46 ,650 ,2,4,4,1954,Brick,Electric,Fully equipped,,20.0,130.0,200.0,150.0,High ceiling Flat in an attic Kitchen merged with room,,Washing machine Furniture Refrigerator Stove Bath,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, J. Basanavičiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-nuomuojami-niujorkietiski-apartamentai-4-1097725/,,93 ,1 800 ,2,3,3,1940,Brick,"Central, electric",Fully equipped,,220.0,210.0,310.0,250.0,High ceiling Two-floor flat New sewage system Internet Kitchen merged with room,Balcony,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Fireplace Shower Bath,,,,
